317;321;264
318;314;304
318;315;400
318;317;323
319;321;189
319;322;206
319;323;171
320;323;121
321;317;264
321;319;189
322;319;206
323;319;171
323;320;121
323;325;137
324;325;131
324;327;164
325;323;137
325;324;131
325;329;114
326;327;110
326;328;373
327;324;164
327;326;110
328;326;373
328;332;238
329;325;114
329;333;263
330;333;316
331;332;179
332;328;238
332;331;179
332;334;210
333;329;263
333;330;316
334;332;210
334;336;249
335;339;177
336;334;249
336;339;197
337;341;145
338;341;217
339;335;177
339;336;197
339;343;245
340;344;263
341;337;145
341;338;217
341;342;302
342;341;302
342;343;217
342;344;264
342;346;397
343;339;245
343;342;217
344;340;263
344;342;264
345;347;336
345;348;365
346;342;397
346;347;279
347;345;336
347;346;279
348;345;365
348;349;266
349;348;266
349;351;297
350;351;274
350;353;136
351;349;297
351;350;274
352;356;360
353;350;136
353;357;255
354;356;214
354;357;304
355;359;202
356;352;360
356;354;214
356;360;145
357;353;255
357;354;304
357;358;422
358;357;422
359;355;202
359;362;282
360;356;145
360;362;203
360;363;222
361;363;326
362;359;282
362;360;203
363;360;222
363;361;326
363;365;140
363;367;151
364;367;334
365;363;140
366;367;160
366;370;157
367;363;151
367;364;334
367;366;160
368;369;312
368;372;114
369;368;312
369;371;169
370;366;157
370;374;193
371;369;169
371;374;312
372;368;114
373;374;209
374;370;193
374;371;312
374;373;209
Total cost: 86266
