130;132;205
131;133;209
131;135;151
132;130;205
132;136;231
133;131;209
134;136;333
135;131;151
135;136;209
136;132;231
136;134;333
136;135;209
136;138;284
137;139;246
138;136;284
138;142;241
139;137;246
139;143;155
140;144;198
141;144;129
141;145;229
142;138;241
142;146;153
143;139;155
143;146;211
144;140;198
144;141;129
144;146;177
144;147;132
145;141;229
146;142;153
146;143;211
146;144;177
146;149;236
147;144;132
148;150;163
148;151;214
149;146;236
149;153;154
150;148;163
150;154;232
151;148;214
152;155;259
153;149;154
153;154;226
154;150;232
154;153;226
154;158;125
155;152;259
155;157;119
156;158;138
157;155;119
157;160;213
158;154;125
158;156;138
158;160;115
159;163;163
160;157;213
160;158;115
160;162;279
160;163;125
161;163;125
162;160;279
162;165;242
163;159;163
163;160;125
163;161;125
163;164;149
164;163;149
165;162;242
165;166;148
166;165;148
166;170;234
167;168;309
167;170;244
168;167;309
168;171;297
169;170;144
169;172;288
170;166;234
170;167;244
170;169;144
170;174;267
171;168;297
172;169;288
172;175;347
173;175;368
174;170;267
175;172;347
175;173;368
175;177;162
176;179;195
177;175;162
177;179;187
177;181;108
178;182;125
179;176;195
179;177;187
179;180;293
180;179;293
180;184;148
181;177;108
181;185;210
182;178;125
182;185;246
183;186;347
184;180;148
184;186;286
185;181;210
185;182;246
186;183;347
186;184;286
186;188;156
187;191;100
188;186;156
188;192;261
189;193;297
190;192;138
190;193;268
191;187;100
191;194;279
192;188;261
192;190;138
192;195;251
193;189;297
193;190;268
194;191;279
194;197;121
195;192;251
195;196;174
196;195;174
196;200;165
197;194;121
197;200;108
198;199;254
199;198;254
199;201;183
200;196;165
200;197;108
200;201;112
201;199;183
201;200;112
201;205;219
202;203;194
203;202;194
203;205;261
204;205;238
204;206;206
204;208;197
205;201;219
205;203;261
205;204;238
205;207;162
206;204;206
206;210;163
207;205;162
208;204;197
208;211;236
209;210;170
210;206;163
210;209;170
211;208;236
211;212;303
212;211;303
212;215;103
212;216;124
213;214;175
214;213;175
214;217;156
215;212;103
215;217;207
216;212;124
217;214;156
217;215;207
217;219;223
217;221;212
218;220;360
218;221;168
218;222;266
219;217;223
220;218;360
221;217;212
221;218;168
222;218;266
222;223;317
223;222;317
223;226;364
224;228;238
225;227;176
226;223;364
226;227;253
227;225;176
227;226;253
227;231;264
228;224;238
228;231;290
229;230;227
230;229;227
230;231;187
231;227;264
231;228;290
231;230;187
231;234;292
232;235;280
233;234;257
233;236;220
234;231;292
234;233;257
235;232;280
235;237;256
236;233;220
236;237;288
236;238;107
237;235;256
237;236;288
238;236;107
238;240;159
239;243;385
240;238;159
240;241;164
241;240;164
241;245;201
242;245;128
243;239;385
243;244;301
244;243;301
244;245;184
245;241;201
245;242;128
245;244;184
245;246;211
246;245;211
246;247;102
247;246;102
247;248;103
248;247;103
248;249;290
248;252;279
249;248;290
249;250;278
250;249;278
250;253;288
250;254;155
251;254;189
252;248;279
253;250;288
254;250;155
254;251;189
254;256;156
255;258;262
256;254;156
256;259;142
257;261;356
258;255;262
258;259;338
258;261;261
259;256;142
259;258;338
260;261;151
260;262;335
261;257;356
261;258;261
261;260;151
261;263;136
262;260;335
263;261;136
263;264;100
263;265;402
264;263;100
264;266;290
265;263;402
265;268;204
265;269;111
266;264;290
267;271;432
268;265;204
268;270;105
269;265;111
270;268;105
270;271;326
271;267;432
271;270;326
271;272;104
272;271;104
272;273;270
273;272;270
273;275;117
274;278;405
275;273;117
275;277;161
276;277;311
276;280;240
277;275;161
277;276;311
278;274;405
278;281;313
278;282;100
279;281;112
280;276;240
280;282;143
281;278;313
281;279;112
281;283;135
281;284;185
282;278;100
282;280;143
283;281;135
284;281;185
284;285;250
285;284;250
285;286;117
286;285;117
286;288;216
286;289;123
287;289;255
287;290;299
288;286;216
289;286;123
289;287;255
290;287;299
290;292;273
290;294;286
291;294;242
292;290;273
292;296;155
293;295;241
294;290;286
294;291;242
295;293;241
295;296;268
296;292;155
296;295;268
296;298;215
296;299;266
296;300;133
297;299;150
297;301;155
298;296;215
299;296;266
299;297;150
300;296;133
301;297;155
301;305;110
302;304;476
302;306;182
303;307;224
304;302;476
305;301;110
305;306;230
306;302;182
306;305;230
306;307;127
307;303;224
307;306;127
307;311;150
308;309;520
309;308;520
309;311;316
309;312;248
310;313;264
311;307;150
311;309;316
311;313;306
312;309;248
313;310;264
313;311;306
313;315;252
314;317;231
315;313;252
315;319;204
316;319;100
317;314;231
317;318;226
317;319;177
317;320;226
318;317;226
319;315;204
319;316;100
319;317;177
319;323;124
320;317;226
321;324;168
322;324;153
322;326;293
323;319;124
323;326;176
324;321;168
324;322;153
324;328;137
325;326;244
326;322;293
326;323;176
326;325;244
326;329;237
327;328;170
327;331;425
328;324;137
328;327;170
329;326;237
330;332;336
331;327;425
331;333;427
331;335;372
332;330;336
332;334;368
333;331;427
334;332;368
334;335;355
334;338;339
335;331;372
335;334;355
335;336;359
336;335;359
337;339;152
337;340;156
338;334;339
338;339;465
339;337;152
339;338;465
340;337;156
340;341;143
341;340;143
341;343;157
341;345;146
342;343;111
343;341;157
343;342;111
343;344;338
343;347;205
344;343;338
345;341;146
346;347;175
346;349;121
347;343;205
347;346;175
347;351;190
348;349;234
348;352;227
349;346;121
349;348;234
349;353;219
350;353;176
351;347;190
351;355;167
352;348;227
352;356;156
353;349;219
353;350;176
354;355;271
355;351;167
355;354;271
355;359;190
356;352;156
356;357;219
356;358;146
357;356;219
357;361;266
358;356;146
359;355;190
359;360;194
359;362;369
360;359;194
361;357;266
362;359;369
362;363;259
362;364;186
363;362;259
364;362;186
364;365;259
365;364;259
365;367;146
366;370;355
367;365;146
367;368;190
367;369;241
367;371;191
368;367;190
368;372;104
369;367;241
370;366;355
370;374;141
371;367;191
372;368;104
372;375;198
373;376;187
374;370;141
374;375;153
374;376;298
374;377;192
375;372;198
375;374;153
376;373;187
376;374;298
377;374;192
377;378;138
377;380;196
378;377;138
379;380;122
379;383;299
380;377;196
380;379;122
381;385;329
382;386;321
383;379;299
383;385;219
384;385;427
384;387;271
384;388;134
385;381;329
385;383;219
385;384;427
385;389;252
386;382;321
386;390;316
387;384;271
388;384;134
388;392;199
389;385;252
390;386;316
390;392;347
390;394;305
391;392;310
392;388;199
392;390;347
392;391;310
393;396;240
394;390;305
394;395;254
395;394;254
395;396;333
396;393;240
396;395;333
396;398;313
397;398;232
397;401;179
398;396;313
398;397;232
399;401;134
399;402;389
400;404;236
401;397;179
401;399;134
401;404;157
402;399;389
402;403;292
402;406;327
403;402;292
404;400;236
404;401;157
404;407;198
405;408;472
406;402;327
406;408;535
407;404;198
408;405;472
408;406;535
408;410;284
408;412;192
409;413;161
410;408;284
411;414;339
412;408;192
412;414;212
413;409;161
413;414;153
413;417;260
414;411;339
414;412;212
414;413;153
414;415;228
414;416;145
415;414;228
415;418;238
416;414;145
416;419;139
417;413;260
418;415;238
419;416;139
419;422;311
419;423;335
420;424;328
421;423;277
422;419;311
423;419;335
423;421;277
423;424;106
424;420;328
424;423;106
424;426;168
424;427;172
424;428;239
425;427;202
425;429;316
426;424;168
427;424;172
427;425;202
428;424;239
429;425;316
429;430;221
429;432;320
430;429;221
430;431;100
430;433;151
431;430;100
432;429;320
433;430;151
433;434;108
433;436;190
434;433;108
434;438;211
435;436;240
436;433;190
436;435;240
436;440;168
437;440;124
438;434;211
439;440;133
439;443;268
440;436;168
440;437;124
440;439;133
440;444;266
441;444;477
442;444;152
443;439;268
443;446;219
444;440;266
444;441;477
444;442;152
444;447;276
445;447;179
446;443;219
446;450;379
447;444;276
447;445;179
448;452;293
449;451;110
449;452;109
449;453;425
450;446;379
450;454;205
451;449;110
451;454;330
451;455;102
452;448;293
452;449;109
453;449;425
454;450;205
454;451;330
455;451;102
455;456;246
455;457;189
456;455;246
457;455;189
457;458;325
457;459;295
458;457;325
459;457;295
459;460;238
460;459;238
460;463;102
460;464;232
461;462;345
462;461;345
462;465;106
463;460;102
464;460;232
464;465;200
465;462;106
465;464;200
465;468;281
466;468;202
467;470;104
468;465;281
468;466;202
468;471;143
469;473;130
470;467;104
470;472;144
471;468;143
471;473;250
472;470;144
472;473;313
472;476;290
473;469;130
473;471;250
473;472;313
473;475;307
474;475;206
475;473;307
475;474;206
475;479;123
476;472;290
476;480;205
477;481;203
478;479;510
478;482;372
479;475;123
479;478;510
480;476;205
480;481;363
480;483;298
481;477;203
481;480;363
482;478;372
482;486;406
483;480;298
484;487;458
485;488;112
485;489;524
486;482;406
486;488;329
487;484;458
487;490;378
488;485;112
488;486;329
488;491;164
488;492;262
489;485;524
490;487;378
490;493;273
491;488;164
492;488;262
492;494;254
493;490;273
493;494;259
494;492;254
494;493;259
494;496;319
494;497;186
495;499;384
496;494;319
497;494;186
497;499;106
497;500;190
497;501;148
498;500;121
499;495;384
499;497;106
500;497;190
500;498;121
501;497;148
501;503;144
501;504;140
501;505;143
502;504;163
503;501;144
503;506;107
504;501;140
504;502;163
505;501;143
505;508;214
506;503;107
506;507;202
507;506;202
508;505;214
508;512;136
509;513;124
510;512;140
511;512;114
511;514;130
512;508;136
512;510;140
512;511;114
512;513;148
513;509;124
513;512;148
513;516;395
514;511;130
514;517;138
515;517;153
516;513;395
516;519;244
517;514;138
517;515;153
517;521;448
518;520;152
519;516;244
520;518;152
520;522;126
521;517;448
521;524;197
522;520;126
522;526;127
523;524;410
523;526;448
524;521;197
524;523;410
525;528;181
525;529;136
526;522;127
526;523;448
526;528;255
526;530;111
527;531;112
528;525;181
528;526;255
528;532;216
529;525;136
530;526;111
531;527;112
531;532;176
532;528;216
532;531;176
532;536;182
533;536;194
534;537;213
534;538;295
535;536;157
536;532;182
536;533;194
536;535;157
536;537;162
536;539;343
537;534;213
537;536;162
538;534;295
539;536;343
539;543;543
540;544;106
541;545;365
542;544;273
543;539;543
543;544;427
544;540;106
544;542;273
544;543;427
544;548;111
545;541;365
545;549;148
546;548;112
546;549;106
547;548;337
547;550;378
548;544;111
548;546;112
548;547;337
549;545;148
549;546;106
549;551;229
550;547;378
550;552;284
551;549;229
552;550;284
552;553;372
553;552;372
553;557;260
554;556;281
554;557;269
555;556;350
556;554;281
556;555;350
557;553;260
557;554;269
557;559;343
558;560;131
559;557;343
559;560;207
560;558;131
560;559;207
560;561;188
561;560;188
561;564;122
562;563;369
562;565;116
562;566;386
563;562;369
563;564;275
564;561;122
564;563;275
565;562;116
565;568;123
566;562;386
566;570;474
567;571;547
568;565;123
568;569;276
569;568;276
569;572;251
570;566;474
570;573;409
570;574;341
571;567;547
571;574;276
572;569;251
572;575;353
573;570;409
574;570;341
574;571;276
575;572;353
575;577;202
576;578;450
577;575;202
577;578;213
578;576;450
578;577;213
578;579;219
578;582;336
579;578;219
579;580;126
580;579;126
581;582;359
581;583;520
581;585;359
582;578;336
582;581;359
583;581;520
584;585;173
585;581;359
585;584;173
585;587;163
586;587;207
586;589;131
586;590;206
587;585;163
587;586;207
588;592;239
589;586;131
589;592;330
590;586;206
590;593;332
591;592;213
592;588;239
592;589;330
592;591;213
592;596;226
593;590;332
593;597;181
594;595;257
595;594;257
595;598;308
596;592;226
596;599;370
597;593;181
597;598;139
597;601;102
598;595;308
598;597;139
599;596;370
600;601;326
600;602;176
601;597;102
601;600;326
601;603;172
602;600;176
602;604;329
603;601;172
604;602;329
604;608;132
605;609;291
606;607;278
606;608;297
607;606;278
607;609;106
608;604;132
608;606;297
609;605;291
609;607;106
609;612;519
610;611;441
611;610;441
611;612;102
611;613;218
612;609;519
612;611;102
613;611;218
613;615;186
614;615;167
615;613;186
615;614;167
615;618;415
615;619;139
616;617;132
616;619;124
616;620;142
617;616;132
618;615;415
619;615;139
619;616;124
619;622;274
620;616;142
620;623;190
621;624;352
622;619;274
622;624;178
623;620;190
624;621;352
624;622;178
Total cost: 145386
